source,target,tgt_lng
Muhafız Arması,Cresta de Custodios,es-AR
Cengâver Tacı,Corona de Caudillos,es-AR
Ejder Ruhlu Arması,Cresta de Almadragón,es-AR
Ganimetçi Arması,Cresta de Fortuna,es-AR
Amansız Kuvvet,Amplificar,es-AR
Müdavim,Viajero Frecuente,es-AR
Ekip Çalışması,Trabajo en Equipo,es-AR
Bas Gaza,Potencia,es-AR
"Gözden Irak, Gönle Yakın",Amigos de larga distancia,es-AR
Devingençlik,Espíritu de GenTech,es-AR
Düzensiz Ticaret Bölgesi,Sector de Intercambio Roto,es-AR
Hayalet İkmal,Suministros Espectrales,es-AR
Guinsoo'nun Büyük Bilyesi,Gran Esfera de Guinsoo,es-AR
Kalıpların Dışına Çıkma,Piensa dentro de la caja,es-AR
Sabit Destek,Soporte Inmóvil,es-AR
Başıbozuklar,Berserkers,es-AR
Tamamen Doğal,Al Natural,es-AR
Sihirli Yolculuk++,Viaje Místico++,es-AR
Efsanelerin Peşinde,El Eslabón Perdido,es-AR
Üretken Yedekler,Lavado de dinero,es-AR
Seviye Atla,Subir de nivel,es-AR
İnfaz Timi,Ejecutor,es-AR
Sihirli Yolculuk,Viaje Místico,es-AR
Yatırım Uzmanı,Retorno de inversión,es-AR
Kozmik Bilgelik,Sabiduría Cósmica,es-AR
İki Al Bir Öde,Equipamiento doble,es-AR
Öykünme,Paso firme,es-AR
Gözcünün Kalkanı,Escudo de centinela,es-AR
Yenilemeye Devam,En racha,es-AR
Utangaçlar,Al límite,es-AR
Kimyasal Taşkın,Sobremarcha Quimtech,es-AR
Sihirli Yolculuk+,Viaje Místico+,es-AR
Sonsuzluk ve Ötesine,Viernes de locos,es-AR
Para Kesesi,Monedero,es-AR
Düşene Tekme,Ejecutar,es-AR
Para Kesesi I+,Monedero I,es-AR
Hayat Deneyimi,Estudio Paciente,es-AR
Hırsız Loncası,Gremio de Ladrones,es-AR
Aksiyon Akımı,Acción Aumentada,es-AR
Para Kesesi II+,Monedero II,es-AR
Bilgiye Aç,Potencial de aprendizaje,es-AR
Alet Edevat,Tuercas y tornillos,es-AR
Jinx'lendin!,¡Jinxéate!,es-AR
Bilgi Birikimi III+,Descarga de conocimiento III+,es-AR
Sonsuzluk ve Ötesine+,Viernes de locos,es-AR
Kan Bedeli,Precio Sangriento,es-AR
Seviye Atla Mı?,¿Subir de nivel?,es-AR
Para Kesesi III+,Monedero III,es-AR
Tüy Kadar Hafif,Sin Carga,es-AR
Ocağı Harla,Forja latente,es-AR
Kondisyon,Acondicionamiento,es-AR
Asırlık Kudret,Fuerza de las edades,es-AR
Gözcü,Ojo de Águila,es-AR
Bilgi Birikimi I+,Descarga de conocimiento I+,es-AR
Manalı Başlangıç,Descarga de Maná,es-AR
Dürbünsüz,Sin mira,es-AR
Bilgi Birikimi II+,Descarga de conocimiento II+,es-AR
Alışveriş Manyağı,Compras de Alto Nivel,es-AR
Bir Kesik Önünde,Un Corte Superior,es-AR
Havan Bombardımanı,Torrente de Artillería,es-AR
Kaos Büyüsü,Magia del Caos,es-AR
Bandle Ganimeti,Botín de Bandle,es-AR
Ionia Tacı,Corona de Jonia,es-AR
Darkin Tırpan,La Guadaña Darkin,es-AR
Bilgewater Tacı,Corona de Aguasturbias,es-AR
Dağa Tırman,Escala la Montaña,es-AR
Savunucu Çelengi,Diadema de Defensor,es-AR
Çelikten Dışarı,Libre del Acero,es-AR
Zaun Çelengi,Diadema de Zaun,es-AR
Kurnazlık,Astucia,es-AR
Mutlak Hâkimiyet+,Dominación Total+,es-AR
Zaman Daraltıcı,Desdilatador Temporal,es-AR
Hiçlik Çelengi,Diadema del Vacío,es-AR
Vahşi Büyüme,Enormamiento,es-AR
Yadigâr Uzmanı: Lich Boğan,Experto en Artefactos: Maldición del Liche,es-AR
Darkwill'in İşgali,Invasión de Darkwill,es-AR
Ixtal Arması,Cresta de Ixtal,es-AR
Eksiksiz Koleksiyon,Colección Completa,es-AR
Yadigâr Uzmanı: Luden'in Çığlığı,Experto en Artefactos: Tempestad de Luden,es-AR
Orlon'un Çekici,Martillo de Orlon,es-AR
Zehir Zemberekler,Los Tóxicos,es-AR
Doğru Yolu İzle,El Camino Verdadero,es-AR
Demacia Çelengi,Diadema de Demacia,es-AR
Gardiyan Tacı,Corona de Protectores,es-AR
Savunucu Tacı,Corona de Defensor,es-AR
Yıkımın Alameti,Heraldo de la Ruina,es-AR
Kavgacı Çelengi,Diadema de Matones,es-AR
Hiçlik Arması,Cresta del Vacío,es-AR
Zaun Tacı,Corona de Zaun,es-AR
Cani Dikenler,Clavos Vorpalinos,es-AR
Darkin Kalkan,La Égida Darkin,es-AR
Darkin Asa,El Báculo Darkin,es-AR
Gardiyan Çelengi,Diadema de Protectores,es-AR
Mahvolmuş Kral,El Rey Arruinado,es-AR
Yadigâr Uzmanı: Manazane,Experto en Artefactos: Manazane,es-AR
Silahşor Tacı,Corona de Pistolero,es-AR
Piltover Arması,Cresta de Piltóver,es-AR
Yordle Tacı,Corona de Yordle,es-AR
Bozguncu Çelengi,Diadema de Disruptor,es-AR
Topaç,¡Gira y gana!,es-AR
Mesafeci Arması,Cresta de Tirolargo,es-AR
Freljord Arması,Cresta del Fréljord,es-AR
Toprak Aksiyomu,Axioma de Tierra,es-AR
Piltover Çelengi,Diadema de Piltóver,es-AR
Freljord Çelengi,Diadema del Fréljord,es-AR
Yadigâr Uzmanı: Zhonya'nın Döngüsü,Experto en Artefactos: Paradoja de Zhonya,es-AR
Yaklaşma,Aléjate,es-AR
Alacakaranlık İmtihanları,Desafíos del Crepúsculo,es-AR
Yadigâr Uzmanı: Kılçık,Experto en Artefactos: Carapescado,es-AR
Ezergeçer Tacı,Corona de Coloso,es-AR
Hışımlı Tacı,Corona de Vencedor,es-AR
Bozguncu Tacı,Corona de Disruptor,es-AR
Mekân Sapması,Distorsión del Entorno,es-AR
Darkin Yay,El Arco Darkin,es-AR
Sihir Üstadı Arması,Cresta de Arcanista,es-AR
Yadigâr Uzmanı: Ölümateşi Pençesi,Experto en Artefactos: Garra de la Muerte Ígnea,es-AR
Ixtal Kâşifi,Expedicionista de Ixtal,es-AR
Yadigâr Uzmanı: Tezbıçak,Experto en Artefactos: Cuchilla Rauda,es-AR
Bilgewater Arması,Cresta de Aguasturbias,es-AR
Placidium Savunması,Defensa del Placidium,es-AR
Yadigâr Uzmanı: Omurgakıran,Experto en Artefactos: Rompecascos,es-AR
Ionia Arması,Cresta de Jonia,es-AR
Savunucu Arması,Cresta de Defensor,es-AR
Yordle Çelengi,Diadema de Yordle,es-AR
Su Aksiyomu,Axioma del Agua,es-AR
Ejder Muhafızları,Guardia Dracónica,es-AR
Yadigâr Uzmanı: Felaket Mücevheri,Experto en Artefactos: Joya Maldita,es-AR
Kozmik Çağrı,Llamado Cósmico,es-AR
Geliş ve Alt Et,Evolución y Superación,es-AR
Ebediyen Demacia,Demacia por Siempre,es-AR
Demacia Tacı,Corona de Demacia,es-AR
Yadigâr Uzmanı: Yenilmez,Experto en Artefactos: El Indomable,es-AR
Mutlak Hâkimiyet,Dominación Total,es-AR
Mesafeci Çelengi,Diadema de Tirolargo,es-AR
Roket Yumruk,Puño Cohete,es-AR
Hava Aksiyomu,Axioma del Aire,es-AR
Hışımlı Çelengi,Diadema de Vencedor,es-AR
Yadigâr Uzmanı: Zindelik Broşu,Experto en Artefactos: Relicario Enervante,es-AR
Ixtal Tacı,Corona de Ixtal,es-AR
Yadigâr Uzmanı: Şafağın Özü,Experto en Artefactos: Esfera del Amanecer,es-AR
Görüş,Visión,es-AR
Tahta Aksiyomu,Axioma de Madera,es-AR
Ateş Aksiyomu,Axioma del Fuego,es-AR
Placidium'un Kahramanı,Héroe del Placidium,es-AR
Ixtal Çelengi,Diadema de Ixtal,es-AR
Zaun Arması,Cresta de Zaun,es-AR
Ezergeçer Çelengi,Diadema de Coloso,es-AR
Freljord Tacı,Corona del Fréljord,es-AR
Hışımlı Arması,Cresta de Vencedor,es-AR
Yadigâr Uzmanı: Sinsi Pençe,Experto en Artefactos: Garra del Merodeador,es-AR
Gölge Fırlayışı,Ataque Sombrío,es-AR
Sihir Üstadı Tacı,Corona de Arcanista,es-AR
Biçici Çelengi,Diadema de Fulminador,es-AR
Yadigâr Uzmanı: Haşmetli Hydra,Experto en Artefactos: Hidra Titánica,es-AR
Ionia Çelengi,Diadema de Jonia,es-AR
Noxus Tacı,Corona de Noxus,es-AR
Yadigâr Uzmanı: Hortlak Palası,Experto en Artefactos: Sable Espectral,es-AR
Silco'nun İntikamı,Venganza de Silco,es-AR
Dünya Rünleri,Las Runas Geogénicas,es-AR
Yadigâr Uzmanı: Uluların Tılsımı,Experto en Artefactos: Talismán de Ascensión,es-AR
Bozguncu Arması,Cresta de Disruptor,es-AR
Mesafeci Tacı,Corona de Tirolargo,es-AR
Hiçlik Tacı,Corona del Vacío,es-AR
Yadigâr Uzmanı: Ufukgetiren,Experto en Artefactos: Enfoque al Horizonte,es-AR
Hexgeçit Seyahati,Viaje por el Portal Hex,es-AR
Yadigâr Uzmanı: Pürdikkat Nişancı,Experto en Artefactos: Concentración de Francotirador,es-AR
İlahi Ders,Salto de Fe,es-AR
Yadigâr Uzmanı: Aklın Sonu,Experto en Artefactos: Al Filo de la Cordura,es-AR
Kudret,Poder,es-AR
Piltover Tacı,Corona de Piltóver,es-AR
Demacia Arması,Cresta de Demacia,es-AR
Ezergeçer Arması,Cresta de Coloso,es-AR
Yordle Arması,Cresta de Yordle,es-AR
Noxus Arması,Cresta de Noxus,es-AR
Seçilmiş Kurtlar,Lobos Elegidos,es-AR
Manabaz Çelengi,Diadema de Conjurador,es-AR
Silahşor Arması,Cresta de Pistolero,es-AR
Silahşor Çelengi,Diadema de Pistolero,es-AR
Yadigâr Uzmanı: Lightshield Arması,Experto en Artefactos: Cresta de Escudo de Luz,es-AR
Muhteşem Savuşturma,Desvío Perfecto,es-AR
Aksiyomlar,Los Axiomata,es-AR
Hançer Ustası: Twisted Fate,Experto en Dagas: Twisted Fate,es-AR
Ortak Albüm,Álbum Colaborativo,es-AR
Ağırlık Kaldırma Yarışması,Competencia de Pesas,es-AR
Zaman Bükenler,Rebobinadores del Tiempo,es-AR
Kumların Gizemi,Secretos de las Arenas,es-AR
Yadigâr Uzmanı: Sonsuz Çaresizlik,Experto en Artefactos: Desesperación Eterna,es-AR
Noxus Çelengi,Diadema de Noxus,es-AR
Sihir Üstadı Çelengi,Diadema de Arcanista,es-AR
Gardiyan Arması,Cresta de Protectores,es-AR
Atik Çelengi,Diadema de Ataque Relámpago,es-AR
Bilgewater Çelengi,Diadema de Aguasturbias,es-AR
Yadigâr Uzmanı: Maceracının Pazubendi,Experto en Artefactos: Guardabrazo del Buscador,es-AR
Kahramanlığa Giriş,Héroe 101,es-AR
Marjinal Tacı,Corona de Provocador,es-AR
Koruyucu Arması,Cresta de Protectores,es-AR
Müdafi Arması,Cresta de Bastión,es-AR
Deha Tacı,Corona de Prodigio,es-AR
Üstün Birlik Çelengi,Diadema de Células Supremas,es-AR
Uzay Kampı,Campamento Espacial,es-AR
Dokuz Bin Elektro Güç,Nueve Mil Voltios,es-AR
Sandalye Gücü,¡Dales con la Silla!,es-AR
Elmas Eller,Manos de Diamante,es-AR
Altın Giyotin,Guillotina Dorada,es-AR
Güreşçi Arması,Cresta de Luchador,es-AR
Muhteşem Meka Çelengi,Diadema de Mega Mecha,es-AR
Dizginsiz Sihir,Liberación Arcana,es-AR
Sınıf Başkanı,Presidente de la Clase,es-AR
Zili Çal,Que Suene la Campana,es-AR
Kristal Hamle Çelengi,Diadema de Gambito de Cristal,es-AR
Yıldız Gücü,Poder Estelar,es-AR
Müdafi Çelengi,Diadema de Bastión,es-AR
Yıldız Muhafızı Arması,Cresta de Guardiana Estelar,es-AR
Savaş Akademisi Tacı,Tienda de Academia de Combate,es-AR
Stratejist Çelengi,Diadema de Estratega,es-AR
Tektonik Dev,Titán Tectónico,es-AR
Güçlü Olan Hayatta Kalır,Solo los fuertes sobreviven,es-AR
Ruh Dövüşçüsü Tacı,Corona de Peleador Álmico,es-AR
Yüce Göz Açıldı,Apertura del Ojo Divino,es-AR
Bölüm Sonu Canavarı,Jefe de Incursión,es-AR
Stratejist Tacı,Corona de Estratega,es-AR
Ustasından Öğren,Aprende del Mejor,es-AR
İnfazcı Tacı,Corona de Ejecutor,es-AR
Bacakların Kontrolü Bende,Piernas Mecha,es-AR
Büyük Zıplayış,Grand Slam,es-AR
Muhteşem Meka Tacı,Corona de Mega Mecha,es-AR
Savaş Akademisi Çelengi,Diadema de Academia de Combate,es-AR
Düellocu Çelengi,Diadema de Duelista,es-AR
Arkadaşlığın Gücü,El poder de la amistad,es-AR
Kristal Hamle Arması,Cresta de Gambito de Cristal,es-AR
Yıldız Yağmuru,Lluvia de Estrellas,es-AR
Ağırsıklet Çelengi,Diadema de Peso Pesado,es-AR
Ağırsıklet Tacı,Corona de Peso Pesado,es-AR
Kaçış Sürati,Velocidad de Escape,es-AR
Üstünlük Kur,Saca Ventaja,es-AR
Yeni Yarışmacılar,Nuevos Contendientes,es-AR
Yakan Işıltı,Brillo Ardiente,es-AR
Durmak Yok,Incesante,es-AR
İçimizdeki Karanlık,La oscuridad interior,es-AR
Yıldız Muhafızı Tacı,Corona de Guardiana Estelar,es-AR
Başın Kontrolü Bende,Cabeza Mecha,es-AR
Güçlü Meka,Mejora de Poder,es-AR
Önleyici Koruma,Protección Estratégica,es-AR
Mükemmel Biçim,Forma Perfecta,es-AR
Öğretmenler Odası,Consejo de Maestros,es-AR
Tayf Arması,Cresta de Espectro,es-AR
Koruyucu Çelengi,Diadema de Protectores,es-AR
Oyun Planı,Plan de Juego,es-AR
Marjinal Arması,Cresta de Provocador,es-AR
Keskin Nişancı Çelengi,Diadema de Francotiradores,es-AR
Turnuvanın Devleri,Titanes del Torneo,es-AR
İnfazcı Çelengi,Diadema de Ejecutor,es-AR
Müdafi Tacı,Corona de Bastión,es-AR
Üstün Birlik Tacı,Corona de Células Supremas,es-AR
Marjinal Çelengi,Diadema de Provocador,es-AR
Büyüleyici Gösteri,Demostración Deslumbrante,es-AR
Tayf Çelengi,Diadema de Espectro,es-AR
Güreşçi Tacı,Corona de Luchador,es-AR
Koruyucu Tacı,Corona de Protectores,es-AR
Ağırsıklet Arması,Cresta de Peso Pesado,es-AR
Ufak Takım,Miniequipo,es-AR
Muşta Uzmanı,Nudilleras,es-AR
Tayf Tacı,Corona de Espectro,es-AR
Derinleşen Gölgeler,Sombras Profundas,es-AR
Yıldız Muhafızı Çelengi,Diadema de Guardiana Estelar,es-AR
Ruh Dövüşçüsü Çelengi,Diadema de Peleador Álmico,es-AR
Deha Arması,Cresta de Prodigio,es-AR
Savaş Akademisi Arması,Cresta Academia de Combate,es-AR
Deha Çelengi,Diadema de Prodigio,es-AR
Turnuvanın Favorileri,Favoritos del Torneo,es-AR
Muhteşem Meka Arması,Cresta de Mega Mecha,es-AR
Stratejist Arması,Cresta de Estratega,es-AR
Değişken Tarz,Estilo Adaptable,es-AR
Nakil Öğrenciler,Estudiantes de Intercambio,es-AR
Kristal Hamle Tacı,Corona de Gambito de Cristal,es-AR
Güreşçi Çelengi,Diadema de Luchador,es-AR
İsabetli Atış,Tiro Preciso,es-AR
İnfazcı Arması,Cresta de Ejecutor,es-AR
Alacakaranlık Saldırısı,Ataque de Crepúsculo,es-AR
Okul Bahçesi Adaleti,Justicia Escolar,es-AR
Birden Fazla Meka,Multimecha,es-AR
Kolların Kontrolü Bende,Brazos Mecha,es-AR
Ruh Akımı,Impulso Álmico,es-AR
Ruh Dövüşçüsü Arması,Cresta de Peleador Álmico,es-AR
Büyücü Çelengi,Diadema de Hechiceros,es-AR
Üstün Birlik Arması,Cresta de Células Supremas,es-AR
Dinamo Çelengi,Diadema de Dínamo,es-AR
Kartel Çelengi,Diadema de Sindicato,es-AR
Öncü Çelengi,Diadema de Vanguardia,es-AR
Kemiklere Kuvvet,Osamenta de Refuerzo,es-AR
Ulvi Yükseliş,Ascensión Divina,es-AR
Kriptocu Tacı,Corona de Cypher,es-AR
Güç Yüklemesi,Sobrecalibrado,es-AR
Veda Saati,Sin Pulso,es-AR
Aşırı Hız Tehlikelidir,Asesinatos Rápidos,es-AR
Yücel-İş Tacı,Corona de Divinicorp,es-AR
Teknoloji Uzmanı Arması,Cresta de Techie,es-AR
Dinamo Arması,Cresta de Dínamo,es-AR
Dinamo Tacı,Corona de Dínamo,es-AR
Altın Post,Vellocino de Oro,es-AR
Bombardımancı Çelengi,Diadema de Fuegorrápido,es-AR
Seviyeden Seviyeye,Nivelación de Poder,es-AR
Gragazla+,Error Circular+,es-AR
Bombardımancı Arması,Cresta de Fuegorrápido,es-AR
Anima Timi Arması,Cresta de Escuadrón Animalia,es-AR
Dostlarını Yakın Tut,Mantén a tus Amigos Cerca,es-AR
Altın Boğa Tacı,Corona de Buey Dorado,es-AR
Silahlı Kukla,Muñeco con Pistola,es-AR
Yücel-İş Çelengi,Diadema de Divinicorp,es-AR
Bilişsel İmplant,Implante Cognitivo,es-AR
Son Uyarı,Cesar y Desistir,es-AR
Teçhizatçı Çelengi,Diadema de Exotech,es-AR
Zincirsiz Kurt,Lobo Desatado,es-AR
Daha Fazla Kazan,Gana Más,es-AR
Kapasitör,Condensador,es-AR
İblis Çetesi Arması,Cresta de Demonios Callejeros,es-AR
Destek Dikiti,Terminal de Apoyo,es-AR
Hayat Dersi,Aprendizaje para la Vida,es-AR
Reaktif Kabuk,Escudo Reactivo,es-AR
Pahalı Zevkler,Gustos Finos,es-AR
Cilalı Krom,Cromo Pulido,es-AR
Güç Aktarımı,Transferencia,es-AR
Yankesici,Carterista,es-AR
Avcı Füze,Misil Cazador-asesino,es-AR
İblis Çetesi Çelengi,Diadema de Demonios Callejeros,es-AR
Nişancı Tacı,Corona de Tiradores,es-AR
Bombot Tacı,Corona de Bumbot,es-AR
Teknoloji Uzmanı Tacı,Corona de Techie,es-AR
Altın Boğa Arması,Cresta de Buey Dorado,es-AR
Alternatif Kişilik,Alter Ego,es-AR
İşaretleme Serisi,Frenesí Grafitero,es-AR
Yücel-İş Arması,Cresta de Divinicorp,es-AR
Ölümcül Yön Değişikliği,Redirección Letal,es-AR
Kriptocu Arması,Cresta de Cypher,es-AR
Teknoloji Uzmanı Çelengi,Diadema de Techie,es-AR
Yönetim Kurulu,Junta Directiva,es-AR
Teçhizatçı Arması,Cresta de Exotech,es-AR
Altın Post+,Vellocino de Oro+,es-AR
Anima Timi Çelengi,Diadema de Escuadrón Animalia,es-AR
Doğaçlama,Estilo Libre,es-AR
Bombardımancı Tacı,Corona de Fuegorrápido,es-AR
Yeni Yüksek Skor,Nuevo récord,es-AR
Siber Deste,Cybertablero,es-AR
Altın Boğa Çelengi,Diadema de Buey Dorado,es-AR
Deneme Sürümü,Fase de Prueba,es-AR
Çekiç Yağmuru,Aplastabotones,es-AR
Nişancı Arması,Cresta de Tiradores,es-AR
Bellek Yuvası,Banco de Datos,es-AR
Pahalı Zevkler+,Gustos Finos+,es-AR
Nakde Çevir,Liquidar,es-AR
İmha Mekanizması,Autodestrucción,es-AR
Değişken Saldırılar,Golpes Adaptables,es-AR
İblis Çetesi Tacı,Corona de Demonios Callejeros,es-AR
Zayıflara Acımak Yok!,¡A Correr, Debiluchos!,es-AR
Kartel Tacı,Corona de Sindicato,es-AR
Daha Fazla Kaybet,Pierde Más,es-AR
Kartel Arması,Cresta de Sindicato,es-AR
Bombot Çelengi,Diadema de Bumbot,es-AR
Gragazla,Error Circular,es-AR
Teçhizatçı Tacı,Corona de Exotech,es-AR
Yedek Parçalar,Piezas de Repuesto,es-AR
Bombot Arması,Cresta de Bumbot,es-AR
Anima Timi Tacı,Corona de Escuadrón Animalia,es-AR
Nişancı Çelengi,Diadema de Tiradores,es-AR
Usulsüz Devralma,Oferta Hostil,es-AR
Mavi Batarya,Batería Azul,es-AR
Voltaj İletimi,Conducto Voltaico,es-AR
Mikro Roketler,Microcohetes,es-AR
Kinetik Bariyer,Barrera Cinética,es-AR
Geliştir!,¡Mejora!,es-AR
Magnetron Bobini,Bobina de Magnetrón,es-AR
Devleştirme Işını,Rayo de Gigantificación,es-AR
İvme Sürücüsü,Motor de Impulso,es-AR
Patlama Kalkanı,Escudo Explosivo,es-AR
90 Kalibrelik Ağlar,Redes Calibre 90,es-AR
Aşırı Yüklü Kapasitörler,Condensadores Sobrecargados,es-AR
Süreklilik Çarkları,Engranaje Continuo,es-AR
Ayarlı Osilatör,Resonador Afinado,es-AR
Elektromanyetik Darbe,P.E.M.,es-AR
Aşırı Elektriklenme,Descarga Eléctrica,es-AR
Dengesiz Çekirdek,Núcleo Inestable,es-AR
Zırhsavar,Aniquilador de Armadura,es-AR
Üstün Yaşam Formu,Forma de Vida Superior,es-AR
Maden Matkabı,Taladro de Excavación,es-AR
Yankı Makinesi,Ecomotor,es-AR
Hızlandırma Geçidi,Portal de Aceleración,es-AR
2 Yıldızlı Fizz,Fizz de dos estrellas,es-AR
2 Yıldızlı Illaoi,Illaoi de dos estrellas,es-AR
3 Yıldızlı Tahm Kench,Tahm Kench de tres estrellas,es-AR
2 Yıldızlı Gangplank,Gangplank de dos estrellas,es-AR
3 Yıldızlı Fizz,Fizz de tres estrellas,es-AR
2 Yıldızlı Nautilus,Nautilus de dos estrellas,es-AR
1 Yıldızlı Twisted Fate,Twisted Fate de una estrella,es-AR
3 Yıldızlı Illaoi,Illaoi de tres estrellas,es-AR
1 Yıldızlı Illaoi,Illaoi de una estrella,es-AR
3 Yıldızlı Graves,Graves de tres estrellas,es-AR
1 Yıldızlı Tahm Kench,Tahm Kench de una estrella,es-AR
1 Yıldızlı Miss Fortune,Miss Fortune de una estrella,es-AR
2 Yıldızlı Tahm Kench,Tahm Kench de dos estrellas,es-AR
1 Yıldızlı Fizz,Fizz de una estrella,es-AR
3 Yıldızlı Gangplank,Gangplank de tres estrellas,es-AR
1 Yıldızlı Gangplank,Gangplank de una estrella,es-AR
2 Yıldızlı Miss Fortune,Miss Fortune de dos estrellas,es-AR
3 Yıldızlı Miss Fortune,Miss Fortune de tres estrellas,es-AR
1 Yıldızlı Nautilus,Nautilus de una estrella,es-AR
1 Yıldızlı Graves,Graves de una estrella,es-AR
3 Yıldızlı Nautilus,Nautilus de tres estrellas,es-AR
3 Yıldızlı Twisted Fate,Twisted Fate de tres estrellas,es-AR
2 Yıldızlı Twisted Fate,Twisted Fate de dos estrellas,es-AR
2 Yıldızlı Graves,Graves de dos estrellas,es-AR
Ölü Adamın Hançeri,Daga del Hombre Muerto,es-AR
Şanslı Para,Doblón de la Suerte,es-AR
Belalı Palası,Sable Despiadado,es-AR
Karaborsa Patlayıcıları,Explosivos del Mercado Negro,es-AR
+@BonusArmorMR@ Zırh ve Büyü Direnci,+@BonusArmorMR@ de Armadura y Resistencia Mágica,es-AR
+%@BonusAS*100@ Saldırı Hızı,+@BonusAS*100@% de Velocidad de Ataque,es-AR
İlki Bedelsiz!,¡La primera es gratis!,es-AR
+%@BonusAD*100@ Saldırı Gücü ve Yetenek Gücü,+@BonusAD*100@% de Daño de Ataque y Poder de Habilidad,es-AR
+@BonusAP@ Yetenek Gücü,+@BonusAP@ de Poder de Habilidad,es-AR
+%@BonusHealthPercent*100@ Azami Can,+@BonusHealthPercent*100@% de Vida Máxima,es-AR
+%@BonusAD*100@ Saldırı Gücü,+@BonusAD*100@% de Daño de Ataque,es-AR
Karaborsa Stoklarını Yenile,Reabastecimiento del Mercado Negro,es-AR
Haydut Zarı,Dado del Forajido,es-AR
Portakal Yığını,Pila de Cítricos,es-AR
İkinci Kaptanın Tabancası,Fusil de Chispa del Primer Oficial,es-AR
Hazine Tayfunu,Tifón del Tesoro,es-AR
Lanetli Dürbün,Catalejo Embrujado,es-AR
Dayanıklı Muşta,Nudillos de Percebe,es-AR
Kaptanın Şapkası,Sombrero del Capitán,es-AR
Dehşet Yolu Topu,Cañón del Heraldo de la Muerte,es-AR
Kaptanın Tarifi,Brebaje del Capitán,es-AR
Bilgewater Küçük Şampiyon Çoğaltıcı,Duplicador de Campeón menor de Aguasturbias,es-AR
Siren'in Alabandası,Andanada de La Sirena,es-AR
Gwen'in Makası,Tijeras de Gwen,es-AR
Seçkin Öncüler,Vanguardia de Élite,es-AR
Tonlarca Nitelik!,¡Milestadísticas!,es-AR
Izbandutlar,Bastión,es-AR
Hızlı Darbe,Golpe Rápido,es-AR
Tüy Gibi,Sin Obstáculos,es-AR
Sibernetik Vücut,Masa Cibernética,es-AR
Çatışma Bölgesi,Zona de Salpicaduras,es-AR
Marjinal Amblemi,Emblema de Provocador,es-AR
Büyücü Amblemi,Emblema de Hechiceros,es-AR
Müdafi Amblemi,Emblema de Bastión,es-AR
Deha Amblemi,Emblema de Prodigio,es-AR
Savaş Akademisi Amblemi,Emblema de Academia de Combate,es-AR
Ağırsıklet Amblemi,Emblema de Peso Pesado,es-AR
Ezergeçer Amblemi,Emblema de Coloso,es-AR
Koruyucu Amblemi,Emblema de Protector,es-AR
Kristal Hamle Amblemi,Emblema de Gambito de Cristal,es-AR
Düellocu Amblemi,Emblema de Duelistas,es-AR
İnfazcı Amblemi,Emblema de Ejecutor,es-AR
Ruh Dövüşçüsü Amblemi,Emblema de Peleador Álmico,es-AR
Üstün Birlik Amblemi,Emblema de Células Supremas,es-AR
Tayf Amblemi,Emblema de Espectro,es-AR
Stratejist Amblemi,Emblema de Estratega,es-AR
Keskin Nişancı Amblemi,Emblema de Francotiradores,es-AR
Güreşçi Amblemi,Emblema de Luchador,es-AR
Yıldız Muhafızı Amblemi,Emblema de Guardiana Estelar,es-AR
Guinsoo'nun Hiddeti,Espadafuria de Guinsoo,es-AR
Alacağın sonraki 2 Altınlık şampiyonu geliştir.,Mejora la siguiente unidad de 2 de costo que compres.,es-AR
2 Altınlıklar,2 de costo,es-AR
3 Altınlıklar,3 de costo,es-AR
Dükkândaki şampiyonlar 3 tur boyunca 1 seviye üstünün ihtimallerine göre çıksın.,Tu tienda es de 1 nivel más alto durante 3 rondas.,es-AR
Yabandomuzu - Savunma,Jabalí: Defensa,es-AR
Mavi,Azul,es-AR
8 Altın,8 de oro,es-AR
3 Altın kazan.,Obtienes 3 de oro.,es-AR
Tüm @Cost@ Altınlık şampiyonların @Health@ Can ve %@AS*100@ Saldırı Hızı kazansın.,Todos tus campeones de @Cost@ de costo obtienen @Health@ de Vida y un @AS*100@% de Velocidad de Ataque.,es-AR
Dükkân yuvalarından birini kalıcı olarak kaybet ve 3 bileşen eşya örsü kazan.,Pierdes un espacio de la tienda para siempre; obtienes 3 Yunques de componentes.,es-AR
7 Altın kazan.,Obtienes 7 de oro.,es-AR
Kırmızı,Rojo,es-AR
Ayı - Saldırı,Oso: Ataque,es-AR
@TFTUnitProperty.item:TFT11_Encounter_ChoiceItem_GoldForComponent_GoldAmount@ Altın karşılığında rasgele bir bileşen eşya kazan. Şu anda @TFTUnitProperty.item:TFT11_Encounter_ChoiceItem_GoldForComponent_CurrentGold@ Altının var.,Intercambias @TFTUnitProperty.item:TFT11_Encounter_ChoiceItem_GoldForComponent_GoldAmount@ de oro por un componente aleatorio. Actualmente tienes @TFTUnitProperty.item:TFT11_Encounter_ChoiceItem_GoldForComponent_CurrentGold@ de oro.,es-AR
Mevcut galibiyet serin 6 olsun.,Establece tu racha actual de victorias en 6.,es-AR
Manabazlar,Conjuradores,es-AR
Mevcut mağlubiyet serin 6 olsun.,Establece tu racha actual de derrotas en 6.,es-AR
Zeke'nin Sancağı,Heraldo de Zeke,es-AR
Adaletin Eli,Mano de la Justicia,es-AR
1 Şampiyon Çoğaltıcı,1 Duplicador de Campeón,es-AR
