source,target,tgt_lng
+@BonusAS*100@%攻击速度,+@BonusAS*100@% de Velocidad de Ataque,es-MX
+@BonusAD*100@%物理加成和法术加成。,+@BonusAD*100@% de Daño de Ataque y Poder de Habilidad,es-MX
+@BonusAP@法术加成,+@BonusAP@ de Poder de Habilidad,es-MX
+@BonusHealthPercent*100@%最大生命值,+@BonusHealthPercent*100@% de Vida Máxima,es-MX
+@BonusAD*100@%物理加成,+@BonusAD*100@% de Daño de Ataque,es-MX
格温的剪子,Tijeras de Gwen,es-MX
卡兹克,Kha'Zix,es-MX
迦娜,Janna,es-MX
拉露恩,Alune,es-MX
赛娜,Senna,es-MX
李青,Lee Sin,es-MX
彗,Hwei,es-MX
辛德拉,Syndra,es-MX
阿木木,Amumu,es-MX
希维尔,Sivir,es-MX
莫甘娜,Morgana,es-MX
易,Maestro Yi,es-MX
凯隐,Kayn,es-MX
可酷伯,Kobuko,es-MX
洛,Rakan,es-MX
乌迪尔,Udyr,es-MX
墨菲特,Malphite,es-MX
锐雯,Riven,es-MX
婕拉,Zyra,es-MX
卡尔萨斯,Karthus,es-MX
莉莉娅,Lillia,es-MX
艾瑞莉娅,Irelia,es-MX
纳尔,Gnar,es-MX
索拉卡,Soraka,es-MX
刀锋领主纹章,Emblema de Provocador,es-MX
天才纹章,Emblema de Prodigio,es-MX
战斗学院纹章,Emblema de Academia de Combate,es-MX
重量级斗士纹章,Emblema de Peso Pesado,es-MX
圣盾使纹章,Emblema de Protector,es-MX
水晶玫瑰纹章,Emblema de Gambito de Cristal,es-MX
决斗大师纹章,Emblema de Duelistas,es-MX
裁决使者纹章,Emblema de Ejecutor,es-MX
斗魂战士纹章,Emblema de Peleador Álmico,es-MX
兵王纹章,Emblema de Células Supremas,es-MX
至高天纹章,Emblema de Espectro,es-MX
司令纹章,Emblema de Estratega,es-MX
假面摔角手纹章,Emblema de Luchador,es-MX
星之守护者纹章,Emblema de Guardiana Estelar,es-MX
升级你购买的下一个2费弈子。,Mejora la siguiente unidad de 2 de costo que compres.,es-MX
2费,2 de costo,es-MX
3费,3 de costo,es-MX
你的商店供应提升1级，持续3个回合。,Tu tienda es de 1 nivel más alto durante 3 rondas.,es-MX
野猪 - 防御,Jabalí: Defensa,es-MX
蓝,Azul,es-MX
8金币,8 de oro,es-MX
获得3金币。,Obtienes 3 de oro.,es-MX
你所有的@Cost@费弈子获得@Health@生命值和@AS*100@%攻击速度。,Todos tus campeones de @Cost@ de costo obtienen @Health@ de Vida y un @AS*100@% de Velocidad de Ataque.,es-MX
永久失去一个商店栏位；获得3个【基础装备锻造器】。,Pierdes un espacio de la tienda para siempre; obtienes 3 Yunques de componentes.,es-MX
获得7金币。,Obtienes 7 de oro.,es-MX
红,Rojo,es-MX
巨熊 - 攻击,Oso: Ataque,es-MX
用@TFTUnitProperty.item:TFT11_Encounter_ChoiceItem_GoldForComponent_GoldAmount@金币换取1件随机基础装备。你当前有@TFTUnitProperty.item:TFT11_Encounter_ChoiceItem_GoldForComponent_CurrentGold@金币。,Intercambias @TFTUnitProperty.item:TFT11_Encounter_ChoiceItem_GoldForComponent_GoldAmount@ de oro por un componente aleatorio. Actualmente tienes @TFTUnitProperty.item:TFT11_Encounter_ChoiceItem_GoldForComponent_CurrentGold@ de oro.,es-MX
将你当前的连胜数设为6。,Establece tu racha actual de victorias en 6.,es-MX
【神谕者】弈子们,Conjuradores,es-MX
将你当前的连败数设为6。,Establece tu racha actual de derrotas en 6.,es-MX
1个【英雄复制器】,1 Duplicador de Campeón,es-MX
获得3次刷新。,Obtienes 3 rerroleos.,es-MX
开启一个【神器武器库】。,Abre una Armería de Artefactos.,es-MX
什么也不做。,No hagas nada.,es-MX
10次免费刷新,10 rerroleos gratuitos,es-MX
【护卫】弈子们,Tanques,es-MX
你的弈子们获得150生命值。,Tu equipo obtiene 150 vida.,es-MX
获得14经验值。,Obtienes 14 de Experiencia.,es-MX
利息加倍，持续3个回合。,Duplica tus intereses por 3 rondas.,es-MX
你的弈子们获得15%物理加成。,Tu equipo obtiene un 15% de Daño de Ataque.,es-MX
重组你的棋盘。获得2个【装备拆卸器】。,Recombina tu tablero. Obtienes 2 Limpiadores Magnéticos.,es-MX
获得2个随机的2费弈子。,Obtienes 2 campeones aleatorios de 2 de costo.,es-MX
开启一个【辅助装武器库】。,Abre una Armería de soporte.,es-MX
击杀时有50%几率获得1金币,50% de probabilidad de obtener 1 de oro por asesinato.,es-MX
获得一个英雄复制器。,Otorga un Duplicador de Campeón.,es-MX
参与极具挑战性的PVE回合，获得丰厚奖励。,Combate en una desafiante ronda PvE con importantes recompensas.,es-MX
友军阵亡时有50%几率获得1金币,50% de probabilidad de obtener 1 de oro al morir un aliado.,es-MX
花费22金币。获得1个【神器锻造器】。,Gasta 22 de oro. Obtienes 1 Yunque de artefacto.,es-MX
【斗士】弈子们,Matones,es-MX
获得5金币。,Obtienes 5 de oro.,es-MX
2个【次级英雄复制器】,2 Duplicadores de campeones menores,es-MX
3费弈子,Campeón de 3 de costo,es-MX
获得10生命值。,Obtienes 10 de Vida.,es-MX
救赎,Redención,es-MX
【狙神】弈子们,Francotiradores,es-MX
你的弈子们获得18法术加成。,Tu equipo obtiene 18 de Poder de Habilidad.,es-MX
获得1个可无限次使用的【装备拆卸器】。,Obtienes un Limpiador Magnético de usos infinitos.,es-MX
20经验值,20 de XP,es-MX
你的金币不足，无法选择此灵体。,Te falta oro para darle una ofrenda a este espíritu.,es-MX
花费12金币换取一个【基础装备锻造器】。,Gasta 12 de oro para obtener un Yunque de componentes.,es-MX
获得10金币。,Obtienes 10 de oro.,es-MX
【决斗大师】弈子们,Duelistas,es-MX
【擎天卫】弈子们,Titanes,es-MX
2星1费弈子,Campeón de 2 estrellas y 1 de costo,es-MX
获得1个【基础装备锻造器】。,Obtienes un Yunque de componentes.,es-MX
你获得+1队伍规模。,Obtienes +1 de tamaño de equipo.,es-MX
【死神】弈子们,Segadores,es-MX
【法师】弈子们,Arcanistas,es-MX
拒绝这次供应。,Rechazar la oferta.,es-MX
凤凰 - 魔法,Fénix: Magia,es-MX
【迅捷射手】弈子们,Tirotrucos,es-MX
失稳炼金罐,Quimotanque Desestabilizado,es-MX
2星【史密奇】,Smeech de 2 estrellas,es-MX
1星【塞薇卡】,Sevika de 1 estrella,es-MX
2星【荏妮】,Renni de 2 estrellas,es-MX
3星【荏妮】,Renni de 3 estrellas,es-MX
2星【塞薇卡】,Sevika de 2 estrellas,es-MX
1星【荏妮】,Renni de 1 estrella,es-MX
1星【希尔科】,Silco de 1 estrella,es-MX
3星【塞薇卡】,Sevika de 3 estrellas,es-MX
1星【辛吉德】,Singed de 1 estrella,es-MX
3星【希尔科】,Silco de 3 estrellas,es-MX
3星【辛吉德】,Singed de 3 estrellas,es-MX
2星【辛吉德】,Singed de 2 estrellas,es-MX
2星【烈娜塔】,Renata Glasc de 2 estrellas,es-MX
1星【烈娜塔】,Renata Glasc de 1 estrella,es-MX
3星【史密奇】,Smeech de 3 estrellas,es-MX
3星【烈娜塔】,Renata Glasc de 3 estrellas,es-MX
2星【希尔科】,Silco de 2 estrellas,es-MX
1星【史密奇】,Smeech de 1 estrella,es-MX
微光绽放,Brote de Brillo,es-MX
电震军刀,Sable Voltaico,es-MX
完美失稳炼金罐,Quimotanque Desestabilizado Perfeccionado,es-MX
裂肉者,Destripador,es-MX
皮城海克斯护甲,Hexarmadura de Piltóver,es-MX
完美行刑官链锯刃,Cuchilla Serrada del Verdugo Perfeccionada,es-MX
完美皮城海克斯护甲,Hexarmadura de Piltóver Perfeccionada,es-MX
毒素倾泻,Toxinas Liberadas,es-MX
完美电震军刀,Sable Voltaico Perfeccionado,es-MX
行刑官链锯刃,Cuchilla Serrada del Verdugo,es-MX
烈性病毒,Virus Virulento,es-MX
高维传家宝,Reliquia Dimensional,es-MX
完美裂肉者,Destripador Perfeccionado,es-MX
次级微光复制器,Duplicador de Brillo Menor,es-MX
完美烈性病毒,Virus Virulento Perfeccionado,es-MX
回收装置,Artilugio Rescatado,es-MX
完美毒素倾泻,Toxinas Liberadas Perfeccionadas,es-MX
微光复制器,Duplicador de Brillo,es-MX
完美微光,Brillo Perfeccionado,es-MX
金币,Oro,es-MX
回收护手,Guantelete Rescatado,es-MX
完美微光绽放,Brote de Brillo Perfeccionado,es-MX
回收左轮枪,Revólver Rescatado,es-MX
黎明使者纹章,Emblema de Portadores del Amanecer,es-MX
破败军团纹章,Emblema de Olvidados,es-MX
刺客纹章,Emblema de Asesinos,es-MX
光明哨兵纹章,Emblema de Centinelas,es-MX
强袭炮手纹章,Emblema de Cañoneros,es-MX
龙族纹章,Emblema de Dracónicos,es-MX
复苏者纹章,Emblema de Restauradores,es-MX
秘术师纹章,Emblema de Místicos,es-MX
黑夜使者纹章,Emblema de Portadores del Anochecer,es-MX
铁甲卫士纹章,Emblema de Acorazados,es-MX
小恶魔纹章,Emblema de Rufianes,es-MX
骑士纹章,Emblema de Caballeros,es-MX
复生亡魂纹章,Emblema de Renacidos,es-MX
圣光卫士纹章,Emblema de Redimidos,es-MX
重骑兵纹章,Emblema de Jinetes,es-MX
魔女纹章,Emblema de Aquelarre,es-MX
游侠纹章,Emblema de Cazadores,es-MX
丧尸纹章,Emblema de Abominaciones,es-MX
神盾战士纹章,Emblema de Contendientes,es-MX
屠龙勇士纹章,Emblema de Matadragones,es-MX
光明版巨龙之爪,Garra de Dragón Radiante,es-MX
光明版强袭者的链枷,Mangual del Guerrero Radiante,es-MX
光明版离子火花,Chispa Iónica Radiante,es-MX
光明版水银,Capa Mercurial Radiante,es-MX
光明版海克斯科技枪刃,Sablepistola Hextech Radiante,es-MX
光明版虚空之杖,Báculo del Vacío Radiante,es-MX
光明版圣盾使的誓约,Juramento del Protector Radiante,es-MX
光明版蓝霸符,Mejora Azul Radiante,es-MX
光明版大天使之杖,Báculo del Arcángel Radiante,es-MX
光明版莫雷洛秘典,Morellonomicón Radiante,es-MX
光明版棘刺背心,Vesta Espinosa Radiante,es-MX
崇敬法衣,Manto de Reverencia,es-MX
光明版海妖之怒,Furia de Kraken Radiante,es-MX
寒风,Mistral,es-MX
光明版鬼索的狂暴之刃,Espadafuria de Guinsoo Radiante,es-MX
光明版正义之手,Mano de la Justicia Radiante,es-MX
光明版日炎斗篷,Capa de Fuego Solar Radiante,es-MX
基克的调和,Armonía de Zeke,es-MX
光明版最后的轻语,Último Suspiro Radiante,es-MX
巨神主峰之匣,Relicario del Targón Primigenio,es-MX
光明版窃贼手套,Guantes de Ladrón Radiantes,es-MX
光明版狂徒铠甲,Armadura de Warmog Radiante,es-MX
光明版斯特拉克的挑战护手,Guantelete de Sterak Radiante,es-MX
光明版振奋盔甲,Apariencia Espiritual Radiante,es-MX
光明版夜之锋刃,Filo de la Noche Radiante,es-MX
光明版红霸符,Mejora Roja Radiante,es-MX
光明版坚定之心,Espíritu Firme Radiante,es-MX
光明版泰坦的坚决,Valor del Titán Radiante,es-MX
光明版巨人杀手,Verdugo de Gigantes Radiante,es-MX
光明版冕卫,Guardia de la Corona Radiante,es-MX
光明版饮血剑,La Sanguinaria Radiante,es-MX
光明版灭世者的死亡之帽,Sombrero Mortífero de Rabadon Radiante,es-MX
光明版珠光护手,Guantelete Deslumbrante Radiante,es-MX
光明版石像鬼石板甲,Armadura Pétrea Radiante,es-MX
济世圣杯,Cáliz de Caridad,es-MX
光明版纳什之牙,Diente de Nashor Radiante,es-MX
光明版朔极之矛,Lanza de Shojin Radiante,es-MX
光明版薄暮法袍,Manto del Ocaso Radiante,es-MX
光明版无尽之刃,Filo del Infinito Radiante,es-MX
光明版死亡之刃,Filo de la Muerte Radiante,es-MX
光明版适应性头盔,Yelmo Adaptable Radiante,es-MX
成装锻造器,Yunque de Objetos completado,es-MX
100金币,100 de oro,es-MX
36金币,36 de oro,es-MX
34金币,34 de oro,es-MX
30金币,30 de oro,es-MX
18金币,18 de oro,es-MX
64金币,64 de oro,es-MX
15金币,15 de oro,es-MX
神器锻造器,Yunque de artefacto,es-MX
76金币,76 de oro,es-MX
16金币,16 de oro,es-MX
@OrbsToGive@颗战利品法球,@OrbsToGive@ orbes de botín,es-MX
12金币,12 de oro,es-MX
1颗战利品法球,1 orbe de botín,es-MX
@ItemsToGive@件基础装备,@ItemsToGive@ componentes,es-MX
1件基础装备,1 componente,es-MX
基础装备钥匙,Llave de componente,es-MX
154金币,154 de oro,es-MX
126金币,126 de oro,es-MX
24金币,24 de oro,es-MX
55金币,55 de oro,es-MX
25金币,25 de oro,es-MX
54金币,54 de oro,es-MX
26金币,26 de oro,es-MX
20金币,20 de oro,es-MX
22金币,22 de oro,es-MX
44金币,44 de oro,es-MX
@ItemsToGive@件成装,@ItemsToGive@ objetos completados,es-MX
1件成装,1 objeto completado,es-MX
40金币,40 de oro,es-MX
金色盛装,Ropaje de Oro,es-MX
拥有恰好@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@玩家生命值。,Ten exactamente @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ de Vida de jugador.,es-MX
让备战席在战斗结束时处于满员状态达@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@回合。,Ten la banca llena al final del combate durante @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ rondas.,es-MX
刷新商店@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@次。,Rerrolea la tienda @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ veces.,es-MX
购买@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@经验值。,Compra @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ de XP.,es-MX
在战斗中登场1个3星【奇亚娜】。,Coloca una Qiyana de 3 estrellas en combate.,es-MX
连续输掉@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@场玩家对战。,Pierde @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ combates contra jugadores seguidos.,es-MX
拥有的玩家生命值少于@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@。,Ten menos de @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ de Vida de jugador.,es-MX
赢得@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@场玩家对战。,Gana @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ combates contra jugadores.,es-MX
登场【以绪塔尔】羁绊达@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@场玩家对战。,Activa el rasgo Ixtal durante @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ combates contra jugadores.,es-MX
【岩宝】存活@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@场玩家对战。,Haz que Brock sobreviva @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ combates contra jugadores.,es-MX
输掉@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@场玩家对战。,Pierde @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ combates contra jugadores.,es-MX
赚取@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@利息。,Obtén @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ de intereses.,es-MX
登场1个2星【妮蔻】参加战斗。,Coloca una Neeko de dos estrellas en combate.,es-MX
让备战席在战斗结束时处于空置状态达@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@回合。,Ten la banca vacía al final del combate durante @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ rondas.,es-MX
在单场战斗中，让一个【以绪塔尔】弈子格挡@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@伤害。,Haz que un campeón de Ixtal bloquee @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ de daño en 1 combate.,es-MX
以一胜一败交替的方式进行@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@场玩家对战。,Alterna victorias y derrotas durante @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ combates contra jugadores.,es-MX
【奇亚娜】在单场玩家对战中参与击杀@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@次。,Haz que Qiyana logre @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ derribos en un combate contra jugadores.,es-MX
让一个【以绪塔尔】弈子在战斗中达到@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@魔抗值。,Haz que un campeón de Ixtal tenga @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ de Resistencia Mágica en un combate.,es-MX
在单场战斗中，让一个【以绪塔尔】弈子造成@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@伤害。,Haz que un campeón de Ixtal inflija @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ de daño en 1 combate.,es-MX
击杀@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@个敌人。,Asesina a @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ enemigos.,es-MX
赢得@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@场玩家对战，且这些回合仅有1个单位存活下来。,Gana @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ combates contra jugadores con solo 1 unidad en pie.,es-MX
【妮蔻】在玩家对战中存活@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@秒。,Haz que Neeko sobreviva en combate durante @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ seg.,es-MX
让你的@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@个单位在玩家对战中阵亡。,Deja que mueran @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ de tus unidades en combates contra jugadores.,es-MX
连续赢得@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@场玩家对战。,Gana @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ combates contra jugadores seguidos.,es-MX
你的备战区没有装备达@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@回合。,No tengas objetos en la banca durante @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ rondas.,es-MX
以0金币的状态开始战斗@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@次。,Comienza un combate con cero de oro @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ veces.,es-MX
战斗结束时拥有@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@或以上的金币。,Consigue @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ de oro o más al final del combate.,es-MX
在战斗中登场1个2星【米利欧】。,Coloca un Milio de 2 estrellas en combate.,es-MX
一个【以绪塔尔】弈子在玩家对战中达到@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@护甲值。,Haz que un campeón de Ixtal obtenga @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ de Armadura en un combate contra jugadores.,es-MX
登场1个2星【斯卡纳】参加战斗。,Coloca un Skarner de dos estrellas en combate.,es-MX
达到@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@级。,Alcanza el nivel @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@.,es-MX
继续,Continuar,es-MX
转换为药瓶,Convertir en Viales,es-MX
虚空之心,Corazón del Vacío,es-MX
动能发射器火箭,Lanzacohetes Cinético,es-MX
4星 蒙多医生,Dr. Mundo de 4 estrellas,es-MX
3星 乐芙兰,LeBlanc de 3 estrellas,es-MX
召唤蜂拥,Estampida de Invocación,es-MX
2星 德莱文,Draven de 2 estrellas,es-MX
2星 费德提克,Fiddlesticks de 2 estrellas,es-MX
2星 希瓦娜,Shyvana de 2 estrellas,es-MX
游.又戈.纟吉.束,F1N D3L JU3G0,es-MX
3星 婕拉,Zyra de 3 estrellas,es-MX
众粘液之父,Masa Todopoderosa,es-MX
+1至所有羁绊,+1 a todos los rasgos,es-MX
3个【兰顿之兆】,3 Presagios de Randuin,es-MX
泰坦钢铁镀层,Revestimiento de Titanio,es-MX
3星 拉亚斯特,Rhaast de 3 estrellas,es-MX
劫,Zed,es-MX
棱彩道标,Baliza Prismática,es-MX
2星 劫,Zed de 2 estrellas,es-MX
2星 盖伦,Garen de 2 estrellas,es-MX
2星 莫德凯撒,Mordekaiser de 2 estrellas,es-MX
3星 德莱文,Draven de 3 estrellas,es-MX
2星 维迦,Veigar de 2 estrellas,es-MX
2星 可酷伯,Kobuko de 2 estrellas,es-MX
3个【光盾徽章】,3 Crestas de Escudo de Luz,es-MX
无效化力场,Campo de Anulación,es-MX
50次刷新,50 rerroleos,es-MX
2星扎克，阿萝拉，厄加特，以及莎弥拉,Zac, Aurora, Urgot y Samira de 2 estrellas,es-MX
2星 佛耶戈,Viego de 2 estrellas,es-MX
2星 吉格斯,Ziggs de 2 estrellas,es-MX
4星 蔚,Vi de 4 estrellas,es-MX
12个光明武器,12 Objetos Radiantes,es-MX
3个【冥火之拥】,3 Garras de la Muerte Ígnea,es-MX
2星 拉亚斯特,Rhaast de 2 estrellas,es-MX
2星 阿利斯塔,Alistar de 2 estrellas,es-MX
2星 雷克顿,Renekton de 2 estrellas,es-MX
2星 蒙多医生,Dr. Mundo de 2 estrellas,es-MX
2星 古拉加斯,Gragas de 2 estrellas,es-MX
3星 加里奥,Galio de 3 estrellas,es-MX
3个4费弈子,3 campeones de 4 de costo,es-MX
2个【金锅铲冠冕】,2 Capas de Estratega,es-MX
法衣假人,Muñeco con Manto,es-MX
带着2个【基克的先驱】的假人,Muñeco de práctica con 2 Zekes,es-MX
2个3费弈子,2 campeones de 3 de costo,es-MX
5个4费弈子,5 campeones de 4 de costo,es-MX
6个5费弈子,6 campeones de 5 de costo,es-MX
2星2费弈子,Campeón de 2 estrellas y 2 de costo,es-MX
3星5费弈子,Campeón de 3 estrellas y 5 de costo,es-MX
7个5费弈子,7 campeones de 5 de costo,es-MX
带着2个【钢铁烈阳之匣】的假人,Muñeco de práctica con 2 Relicarios,es-MX
3个2费弈子,3 campeones de 2 de costo,es-MX
所有双基础装备,Todos los objetos de doble componente,es-MX
2个4费弈子,2 campeones de 4 de costo,es-MX
2个【死亡之刃】,2 Filos de la Muerte,es-MX
2个【装备重铸器】,2 Reforjadores,es-MX
5个1费弈子,5 campeones de 1 de costo,es-MX
3个【杰作升级】,3 Mejoras de Maestro Artesano,es-MX
2个【装备拆卸器】,2 Limpiadores de objetos,es-MX
2星3费弈子,Campeón de 2 estrellas y 3 de costo,es-MX
2费弈子,Campeón de 2 de costo,es-MX
3个3费弈子,3 campeones de 3 de costo,es-MX
3个光明武器,3 Objetos Radiantes,es-MX
2个光明武器,2 Objetos Radiantes,es-MX
带着2个【圣盾】的魔像,Gólem con 2 Égidas,es-MX
2星5费弈子,Campeón de 2 estrellas y 5 de costo,es-MX
6个【次级英雄复制器】,6 Duplicadores de Campeones menores,es-MX
1星4费弈子,Campeón de 1 estrella y 4 de costo,es-MX
4件基础装备,4 componentes,es-MX
1星5费弈子,Campeón de 1 estrella y 5 de costo,es-MX
2个2星2费弈子,2 campeones de 2 estrellas y 2 de costo,es-MX
9件基础装备,9 componentes,es-MX
2星4费弈子,Campeón de 2 estrellas y 4 de costo,es-MX
3个5费弈子,3 campeones de 5 de costo,es-MX
4个2费弈子,4 campeones de 2 de costo,es-MX
4个5费弈子,4 campeones de 5 de costo,es-MX
2个5费弈子,2 campeones de 5 de costo,es-MX
2个【英雄复制器】,2 Duplicadores de Campeón,es-MX
3个【金铲铲】,3 Espátulas,es-MX
暴击命中！,¡Golpe Crítico!,es-MX
双倍投入,Dobla la Apuesta,es-MX
打开箱子,Abrir el cofre,es-MX
与其他分钱人均分12金币,12 de oro para compartir,es-MX
7回合蛋,Huevo de 7 Rondas,es-MX
21金币,21 de oro,es-MX
14金币,14 de oro,es-MX
13金币,13 de oro,es-MX
11金币,11 de oro,es-MX
与其他分钱人均分50金币,50 de oro para compartir,es-MX
与其他分钱人均分10金币,10 de oro para compartir,es-MX
获得3金币,Obtienes 3 de oro,es-MX
获得4金币,Obtienes 4 de oro,es-MX
9回合蛋,Huevo de 9 Rondas,es-MX
获得8金币,Obtienes 8 de oro,es-MX
投票给“继续”：增加40金币,Votar por CONTINUAR: Añadir 40 de oro,es-MX
与其他分钱人均分30金币,30 de oro para compartir,es-MX
获得5金币,Obtienes 5 de oro.,es-MX
与其他分钱人均分20金币,20 de oro para compartir,es-MX
2回合蛋,Huevo de 2 Rondas,es-MX
与其他分钱人均分15金币,15 de oro para compartir,es-MX
投票给“拿钱”：均分80金币,Votar por COBRAR EL BOTÍN: Repartir 80 de oro entre todos,es-MX
投票给“拿钱”：均分120金币,Votar por COBRAR EL BOTÍN: Repartir 120 de oro entre todos,es-MX
与其他分钱人均分25金币,25 de oro para compartir,es-MX
投票给“拿钱”：均分40金币,Votar por COBRAR EL BOTÍN: Repartir 40 de oro entre todos,es-MX
投票给“拿钱”：均分240金币,Votar por COBRAR EL BOTÍN: Repartir 240 de oro entre todos,es-MX
投票给“拿钱”：均分280金币,Votar por COBRAR EL BOTÍN: Repartir 280 de oro entre todos,es-MX
投票给“拿钱”：均分160金币,Votar por COBRAR EL BOTÍN: Repartir 160 de oro entre todos,es-MX
投票给“拿钱”：均分200金币,Votar por COBRAR EL BOTÍN: Repartir 200 de oro entre todos,es-MX
与其他分钱人均分37金币,37 de oro para compartir,es-MX
“继续”：增加30金币,CONTINUAR: Añadir 30 de oro,es-MX
5回合蛋,Huevo de 5 Rondas,es-MX
获得6金币,Obtienes 6 de oro,es-MX
13回合蛋,Huevo de 13 Rondas,es-MX
与其他分钱人均分8金币,8 de oro para compartir,es-MX
前线坦克,Tanque de Línea Frontal,es-MX
提供10金币,Obtienes 10 de oro,es-MX
获得13金币,Obtienes 13 de oro,es-MX
4回合蛋,Huevo de 4 Rondas,es-MX
随机魔像,RNGólem,es-MX
后排攻手,Ataque de Línea Trasera,es-MX
植入：体型,Implante: Tamaño,es-MX
植入：速度,Implante: Velocidad,es-MX
不稳定的基础装备,Componente Inestable,es-MX
打捞术,Removedor,es-MX
成长型投资,Inversión Rentable,es-MX
微型英雄复制器,Duplicador de Campeón pequeñito,es-MX
【纹章之书】和【装备重铸器】,Tomo de Rasgos y Reforjador,es-MX
随机基础装备,Componente Aleatorio,es-MX
杰作升级,Mejora de Maestro Artesano,es-MX
9金币,9 de oro,es-MX
3金币,3 de oro,es-MX
2金币,2 de oro,es-MX
1金币,1 de oro,es-MX
7金币,7 de oro,es-MX
6金币,6 de oro,es-MX
5金币,5 de oro,es-MX
4金币,4 de oro,es-MX
8次刷新,8 rerroleos,es-MX
5费弈子和10金币,Campeón de 5 de costo y 10 de oro,es-MX
【装备重铸器】和5金币,Reforjador y 5 de oro,es-MX
辅助装锻造器,Yunque de soporte,es-MX
【金铲铲】和【基础装备锻造器】,Espátula y Yunque de Componentes,es-MX
神器装备,Objeto artefacto,es-MX
11次刷新,11 rerroleos,es-MX
2件随机成装和1个【装备重铸器】,2 objetos completados y Reforjador,es-MX
1个训练假人,1 Muñeco de Entrenamiento,es-MX
灌铅骰子,Dados Cargados,es-MX
3个【次级英雄复制器】,3 Duplicadores de Campeones menores,es-MX
【装备拆卸器】和5金币,Limpiador y 5 de oro,es-MX
【金铲铲】和5金币,Espátula y 5 de oro,es-MX
10金币,10 de oro,es-MX
3件基础装备,3 componentes,es-MX
2件基础装备,2 componentes,es-MX
4个4费弈子,4 campeones de 4 de costo,es-MX
光明武器,Objeto Radiante,es-MX
基础装备锻造器,Yunque de componentes,es-MX
成装,Objeto completo,es-MX
次级忠诚符文,Runa Menor de Alianza,es-MX
3星1费弈子和7金币,Campeón de 3 estrellas y 1 de costo y 7 de oro,es-MX
4费弈子和4金币,Campeón de 4 de costo y 4 de oro,es-MX
忠诚符文,Runa de Alianza,es-MX
【英雄复制器】和10金币,Duplicador de Campeón y 10 de oro,es-MX
英雄复制器,Duplicador de campeón,es-MX
源计划纹章,Emblema de Exotech,es-MX
幻灵战队纹章,Emblema de Escuadrón Animalia,es-MX
杀手纹章,Emblema de Fulminador,es-MX
强袭射手纹章,Emblema de Tiradores,es-MX
战略分析师纹章,Emblema de Estratega,es-MX
