source,target,tgt_lng
مصهر التمجيد,Az istenek kohója,hu
مطبخ المخطِط,Taktikusok konyhája,hu
معجزة سوراكا,Soraka csodatétele,hu
مغير,Martalóc,hu
مفاجآت الحظ,Várható váratlanság,hu
مقابل أي ثمن,De milyen áron?,hu
مقاتل الجوائز,Hivatásos bokszoló,hu
مقلاة,Serpenyő,hu
ملعقة مسطحة,Spatula,hu
مناورة أورف,Urf játszmája,hu
منظار رصد الهدف,Célbefogó optika,hu
مهارة مبارزة ياسو,Yasuo kardforgatása,hu
مورديكايزر,Mordekaiser,hu
مورغانا,Morgana,hu
موريلونوميكون,Morellonomikon,hu
ميبسي,Énkike,hu
ميس فورتشن,Miss Fortune,hu
ميكا,Mecha,hu
ميليو,Milio,hu
ناسوس,Nasus,hu
نافع لشيء ما,Csak jó valamire I.,hu
نامي,Nami,hu
نتماسك معًا,Összetartunk,hu
نذر الحامي,Az Oltalmazó esküje,hu
نذير زيكي,Zeke hírnöke,hu
نذير زيكي الكئيب,Zeke komor hírnöke,hu
نساج المصير,Sorsszövő,hu
نصال أشد فتكًا,Halálosabb pengék,hu
نصل الموت,Halálpenge,hu
نصل غضب غينسو,Guinsoo dühpengéje,hu
نقل الشحنة,Töltésátvitel I.,hu
نوفا,N.O.V.A.,hu
نونو وويلامب,Nunu és Willump,hu
هالة آري,Ahri aurája,hu
هبة آري,Ahri áldása,hu
هبة أوريليون سول,Aurelion Sol áldása,hu
هبة إيفلين,Evelynn áldása,hu
هبة إيكو,Ekko áldása,hu
هبة الإنعاش,A feltámadás áldása,hu
هبة تجميع الخردة,A gyűjtögető adománya,hu
هبة ثريش,Thresh áldása,hu
هبة سوراكا,Soraka áldása,hu
هبة فاروس,Varus áldása,hu
هبة كايل,Kayle áldása,hu
هبة ياسو,Yasuo áldása,hu
هدية عيد الميلاد,Születésnapi ajándék,hu
هراوة المهاجم,Lecsapó buzogány,hu
هوس فاروس,Varus megszállottsága,hu
واحد واثنان وثلاثة,"Egy, kettő, három",hu
واحد، اثنان، خمسة!,"Egy, kettő, öt!",hu
واقي ذراع المطارد,Keresők karvértje,hu
وجه الروح,Szellemarc,hu
وضع المتحدية,Kihívó mód,hu
وضع المستنسِخة,Másoló mód,hu
وضع الوسيط,Fókusz mód,hu
وكر البارون,Baron verme,hu
يأسٌ بلا نهاية,Végtelen kétségbeesés,hu
يد العدالة,Az igazság ökle,hu
เลือกคุณสมบัติ,Válassz adottságot,hu
Ấn Bắn Tỉa,Mesterlövész embléma,hu
Ấn Can Trường,Erőd embléma,hu
Ấn Chiêm Tinh,Csillagnéző embléma,hu
Ấn Du Mục,Pásztor embléma,hu
Ấn Hành Tinh,Űrzúzda embléma,hu
Ấn Hắc Tinh,Sötét csillag embléma,hu
Ấn N.O.V.A.,N.O.V.A. embléma,hu
Ấn Siêu Linh,Pszionikus embléma,hu
Ấn Siêu Thú,Lélek embléma,hu
Ấn Thách Đấu,Kihívó embléma,hu
Ấn Thần Phán,Döntőbíró embléma,hu
Ấn Thời Không,Időtörő embléma,hu
Ấn Tinh Linh Chuông,Énke embléma,hu
Ấn Tiên Phong,Élharcos embléma,hu
Ấn Toán Cướp,Martalóc embléma,hu
Ấn Tộc Thượng Cổ,Primordiai embléma,hu
Ấn Viễn Chinh,Utazó embléma,hu
Ấn Vô Pháp,Zsivány embléma,hu
Ấn Đấu Sĩ,Bajkeverő embléma,hu
「三」之軍團,Hármak légiója,hu
いつでも一緒,Összetartunk,hu
お得な2,Dupla érték,hu
ここがセンター,Találd meg önmagad,hu
ちょっとだけ魔法のダイス,Enyhén mágikus dobás,hu
はしごを登れ,Felfelé a ranglétrán I.,hu
へら,Spatula,hu
みんなでハグ,Nagy ölelés I.,hu
もっと小さな巨人,A legapróbb titán,hu
もっと怖いキャップ,Halálosabb süvegek,hu
アイオニック スパーク,Ionos szikra,hu
アイテム福袋,Alkatrészes zsák,hu
アカリ,Akali,hu
アセンション,Felemelkedés,hu
アダプティブ ヘルム,Adaptív sisak,hu
アニマ,Lélek,hu
アニマの紋章,Lélek embléma,hu
アニマ司令官,Lélekparancsnok,hu
アークエンジェル スタッフ,Arkangyal pálcája,hu
アーゴット,Urgot,hu
アービター,Döntőbíró,hu
アービターの紋章,Döntőbíró embléma,hu
アーフの福袋,Urf zsákbamacskája,hu
アーフの策略,Urf játszmája,hu
アーリのオーラ,Ahri aurája,hu
アーリの恩恵,Ahri áldása,hu
イブリンの恩恵,Evelynn áldása,hu
イブリンの直感,Evelynn ösztöne,hu
イラオイ,Illaoi,hu
インフィニティ エッジ,Határtalan penge,hu
インフィニティの守護,Végtelen védelem,hu
イーブンシュラウド,Egyenlepel,hu
ウィッツ エンド,Utolsó esély,hu
ウォーロードの名誉,Hadúri dicsőség,hu
エイトロックス,Aatrox,hu
エクスペディション,Expedíció,hu
エグザイル,Száműzöttek I.,hu
エコーの忍耐,Ekko türelme,hu
エコーの恩恵,Ekko áldása,hu
エズリアル,Ezreal,hu
エピックなロールダウン,Hatalmas sorsolás,hu
エポック,Korszak,hu
オレリオン・ソル,Aurelion Sol,hu
オレリオン・ソルの恩恵,Aurelion Sol áldása,hu
オーグメントパワー,Fokozott erő,hu
オーラ育成中,Aurafarmolás,hu
オーロラ,Aurora,hu
オーン,Ornn,hu
カイ＝サ,Kai'Sa,hu
カナとカネ,Vaseszközök,hu
カフナフナ,A nagy pofon,hu
カルマ,Karma,hu
カースドのクラウン,Elátkozott korona,hu
ガーゴイル ストーンプレート,A vízköpő sziklavértje,hu
キックスタート,Lendületes kezdés,hu
キンドレッド,Kindred,hu
ギャラクシー ハンター,Galaxisvadász,hu
クイックシルバー,Higany,hu
クラウンガード,Koronaőr,hu
クラーケンの怒り,A kraken haragja,hu
クリティカル サクセス,Kritikus siker,hu
グインソー レイジブレード,Guinsoo dühpengéje,hu
グウェン,Gwen,hu
グラガス,Gragas,hu
グラスキャノン,Törékeny tüzér I.,hu
グレイブス,Graves,hu
ケイトリン,Caitlyn,hu
ケイルの天昇,Kayle felmagasztosulása,hu
ケイルの恩恵,Kayle áldása,hu
ケイルの暁光の天昇,Kayle ragyogó felmagasztosulása,hu
コグニティブ オーバーロード,Kognitív túlterhelés,hu
コグニティブ タックス,Kognitív teher,hu
コマンダー,Parancsnok,hu
コマース コア,Kereskedelmi központ,hu
コンジット,Fókusz,hu
コンジットモード,Fókusz mód,hu
コンパニオン作成,Építhető kísérő,hu
コーキ,Corki,hu
ゴーレム,Gólem,hu
サイオニック,Pszionikus,hu
サイオニックの紋章,Pszionikus embléma,hu
サイズが大事,A méret a lényeg,hu
サイバネティック アップリンク,Kibernetikus fellövő,hu
サイバネティック インプラント,Kibernetikus implantátumok,hu
サバイバー,Túlélő,hu
サブスクリプション,Előfizetési szolgáltatás,hu
サミーラ,Samira,hu
サンファイア ケープ,Naptűz köpeny,hu
サンファイア ボード,Naptűz tábla,hu
ザヤ,Xayah,hu
ザ・タワー,A torony,hu
シェン,Shen,hu
シマースケールのエッセンス,Csillámpikkely-esszencia,hu
ショウジンの矛,Shojin lándzsája,hu
シルバーミアの夜明け,Ezüsttóvári hajnal,hu
シーカー アームガード,Keresők karvértje,hu
ジャイアント スレイヤー,Óriásölő,hu
ジャイアント ベルト,Az óriás öve,hu
ジャイアント&マイティ,Hatalmas és erős,hu
ジャストヒット,Mindent egyre,hu
ジャックス,Jax,hu
ジュエル ガントレット,Drágaköves kesztyű,hu
ジュエル ロータス,Drágaköves lótusz II.,hu
ジン,Jhin,hu
ジンクス,Jinx,hu
ジークの使者,Zeke hírnöke,hu
ジ＝ロット ポータル,Zz'Rot-kapu,hu
スクラッパーの恩恵,A gyűjtögető adománya,hu
スタティック シヴ,Statikk töltőpengéje,hu
ステラコンボ,Csillagfényes kombó,hu
ステラックの篭手,Sterak kihívása,hu
ステータスマシマシ,Tonnányi statisztika!,hu
ストライカー フレイル,Lecsapó buzogány,hu
スナイパー,Mesterlövész,hu
スナイパーの紋章,Mesterlövész embléma,hu
スパーリング グローブ,Bokszkesztyű,hu
スピリット ビサージュ,Szellemarc,hu
スペクトラル カトラス,Túlvilági szablya,hu
スペースグルーヴ,Űrzúzda,hu
スペースグルーヴの紋章,Űrzúzda embléma,hu
スレッシュのランタン,Thresh lámpása,hu
スレッシュの恩恵,Thresh áldása,hu
セラフィムの杖,Szeráf pálcája,hu
ゼド,Zed,hu
ゼファー,Zefír,hu
ソウルの目覚め,Lelkek ébredése,hu
ソナ,Sona,hu
ソラカの奇跡,Soraka csodatétele,hu
ソラカの恩恵,Soraka áldása,hu
ソラリのロケット,Az iron solarik medálja,hu
ソード オーバーフロー,Kardszállítmány,hu
ゾーイ,Zoe,hu
タイタン ハイドラ,Titánhidra,hu
タイムブレーカー,Időtörő,hu
タイムブレーカーの紋章,Időtörő embléma,hu
タクティシャンのケープ,Taktikus köpenye,hu
タクティシャンの台所,Taktikusok konyhája,hu
タクティシャンの王冠,A taktikus koronája,hu
タクティシャンの盾,Taktikus pajzsa,hu
タム・ケンチ,Tahm Kench,hu
タロン,Talon,hu
ターゲットロック スコープ,Célbefogó optika,hu
ターミィプナル ヴェロシティー,Énkesebesség,hu
ダイアナ,Diana,hu
ダミー,Gyakorlófigura,hu
ダミー化,Közös gyakorlás,hu
ダークスター,Sötét csillag,hu
ダークスターの紋章,Sötét csillag embléma,hu
チェイン ベスト,Sodronyozott mellény,hu
チャレンジャー,Kihívó,hu
チャレンジャーの紋章,Kihívó embléma,hu
チャレンジャーモード,Kihívó mód,hu
チャージトランスファー,Töltésátvitel I.,hu
チョ＝ガス,Cho'Gath,hu
チーム構築,Csapatépítés,hu
ツイてる気分,Kedvez a szerencse,hu
ツイステッド・フェイト,Twisted Fate,hu
ツインガーディアン,Ikerőrzők,hu
ティーモ,Teemo,hu
デスブレード,Halálpenge,hu
デッドリアー ブレード,Halálosabb pengék,hu
デュオキュー,Páros várólista,hu
トライフェクタ,Hármas kombó I.,hu
トレードセクター,Csereszektor,hu
ドゥーマー,Végzethozó,hu
ドラゴン クロウ,Sárkánykarom,hu
ドローン アップリンク,Drónkapcsolat,hu
ドーンコア,Hajnalmag,hu
ナイト エッジ,Az éj kardja,hu
ナサス,Nasus,hu
ナッシャー トゥース,Nashor foga,hu
ナミ,Nami,hu
ナー,Gnar,hu
ヌヌ & ウィルンプ,Nunu és Willump,hu
ネガトロン クローク,Negatron palást,hu
ハスラー,Szélhámos,hu
ハンド オブ ジャスティス,Az igazság ökle,hu
バイオ物質保存装置,Biomassza-megőrző,hu
バスティオン,Erőd,hu
バスティオンの紋章,Erőd embléma,hu
バフが1つ、バフが2つ,"Egy erősítés, két erősítés",hu
バロンの巣,Baron verme,hu
バースデー リユニオン,Születésnapi találkozó,hu
バースデープレゼント,Születésnapi ajándék,hu
バード,Bard,hu
パイク,Pyke,hu
パンテオン,Pantheon,hu
パンドラのアイテム,Pandora tárgyai II.,hu
パンドラのベンチ,Pandora kispadja,hu
パーティーアニマル,Partiállat,hu
ヒーリングオーブ,Gyógyító gömbök I.,hu
ビクター,Viktor,hu
ビッグバン,A Nagy Bumm,hu
ファイアセール,Villámakció,hu
ファクトリー ニュー,Gyári új,hu
フィオラ,Fiora,hu
フィズ,Fizz,hu
フィッシュボーン,Halszálka,hu
フェイトウィーバー,Sorsszövő,hu
フォビドゥン アイドル,Tiltott bálvány,hu
フォーが共にあらんことを,A négyek ereje,hu
フライパン,Serpenyő,hu
フリッカーブレード,Villanópengék,hu
ブライアー,Briar,hu
ブラッドサースター,Vérszomjas,hu
ブランブル ベスト,Bokormellény,hu
ブリッツクランク,Blitzcrank,hu
ブルワーク,Bástya,hu
ブルーバフ,Kék erősítés,hu
ブローラー,Bajkeverő,hu
ブローラーの紋章,Bajkeverő embléma,hu
ブースターパック,Kártyacsomag,hu
プライモーディアン,Primordiai,hu
プライモーディアンの紋章,Primordiai embléma,hu
プリズムチケット,Spektrum jegy,hu
プロの殺し屋,Bérgyilkos,hu
プロテクターの誓い,Az Oltalmazó esküje,hu
プロボクサー,Hivatásos bokszoló,hu
プローラー クロウ,A portyázó karma,hu
ヘクステック ガンブレード,Hextech lőpenge,hu
ヘッジファンド,Fedezeti alap,hu
ベイガー,Veigar,hu
ベストフレンド,Legjobb barátok,hu
ベルト オーバーフロー,Övszállítmány,hu
ベル＝ヴェス,Bel'Veth,hu
ホライゾン フォーカス,Horizont,hu
ボイジャー,Utazó,hu
ボイジャーの紋章,Utazó embléma,hu
ボカッ！,Paff!,hu
ボクシングのレッスン,Bokszlecke,hu
ボディーガードの訓練,Testőrképzés,hu
ポッピー,Poppy,hu
ポータブル フォージ,Hordozható kohó,hu
マイティーロボ,A Masszív mecha,hu
マオカイ,Maokai,hu
マスター・イー,Master Yi,hu
マックスビルド,Kimaxolt összeállítás,hu
マルウェア マトリックス,Vírusmátrix,hu
マーターズ ヴァーチュ,Mártírerény,hu
ミィプシー,Énkike,hu
ミィプル,Énke,hu
ミィプルの紋章,Énke embléma,hu
ミスコネクション,Lekésett csatlakozás,hu
ミス・フォーチュン,Miss Fortune,hu
ミッションの再開,Küldetés újrakezdése,hu
ミトン,Egyujjas kesztyű,hu
ミニブラックホール,Mini fekete lyuk,hu
ミニマックス,Min-max,hu
ミリオ,Milio,hu
ムダニ デカイ ロッド,Feleslegesen nagy pálca,hu
メイスの決意,A buzogány akarata,hu
メカ,Mecha,hu
モルガナ,Morgana,hu
モルデカイザー,Mordekaiser,hu
モレロノミコン,Morellonomikon,hu
ヤスオのゴールドのマス,Yasuo aranymezője,hu
ヤスオのスポットライトをシェア,Yasuo Figyelemmegosztása,hu
ヤスオのブレードワーク,Yasuo kardforgatása,hu
ヤスオの恩恵,Yasuo áldása,hu
ライトシールドのクレスト,Fényőrző címer,hu
ラインナップ,Alakzatba,hu
ラスト ウィスパー,Utolsó lehelet,hu
ラッキーグローブ,Szerencsés kesztyű,hu
ラバドン デスキャップ,Rabadon halálsüvege,hu
ラピッド ファイアキャノン,Gyorstüzelő ágyú,hu
ラムス,Rammus,hu
ラースト,Rhaast,hu
リカーブ ボウ,Reflexíj,hu
リサンドラ,Lissandra,hu
リッチ ベイン,Félholt csapás,hu
リデンプションの魂,A megváltás szelleme,hu
リフトスカトル,Suhanó sutyerák,hu
リヴェン,Riven,hu
ルブラン,LeBlanc,hu
ルル,Lulu,hu
ルーデン テンペスト,Luden vihara,hu
レイトゲーム スケーリング,Végjátékbeli erőnövelés,hu
レイトゲーム スペシャリスト,A végjáték szakértője,hu
レオナ,Leona,hu
レク＝サイ,Rek'Sai,hu
レッドバフ,Vörös erősítés,hu
レプリケーター,Másoló,hu
レプリケーターモード,Másoló mód,hu
レベルアップ！,Szintlépés!,hu
ローグ,Zsivány,hu
ローグの紋章,Zsivány embléma,hu
ローリングデイズ,Újrasorsolás napestig,hu
ワン、ツー、ファイブ！,"Egy, kettő, öt!",hu
ワンド オーバーフロー,Pálcaszállítmány,hu
ワーモグ アーマー,Warmog vértje,hu
ヴァルスの執念,Varus megszállottsága,hu
ヴァルスの恩恵,Varus áldása,hu
ヴァンガード,Élharcos,hu
ヴァンガードの紋章,Élharcos embléma,hu
ヴェックス,Vex,hu
ヴォイド ガントレット,Ürességkesztyű,hu
ヴォイド スタッフ,Az Üresség botja,hu
一 二 三,"Egy, kettő, három",hu
一、二、五！,"Egy, kettő, öt!",hu
一个增益，两个增益,"Egy erősítés, két erősítés",hu
一二三,"Egy, kettő, három",hu
一人前プレート,Egyéni vért,hu
一個Buff，兩個Buff,"Egy erősítés, két erősítés",hu
一击即中,Mindent egyre,hu
一棒入魂！,Paff!,hu
一波带走俩,Gyors kettős gyilkosság,hu
一生挚友,Legjobb barátok,hu
一生摯友,Legjobb barátok,hu
一着险棋,Merész húzás,hu
一致団結,Egységben az erő,hu
一致団結,Csapatkeresés,hu
一點點重抽魔法,Enyhén mágikus dobás,hu
一，二，三,"Egy, kettő, három",hu
一，二，五！,"Egy, kettő, öt!",hu
七彩棱镜入场券,Spektrum jegy,hu
三幻神,Hármak légiója,hu
三相庇护,Végtelen védelem,hu
三费军团,Hármak légiója,hu
三連勝I,Hármas kombó I.,hu
三重奏,Hármas kombó I.,hu
三项赛,Hármas kombó I.,hu
上方移動,Felfelé irányuló mobilitás,hu
上进心,Felfelé irányuló mobilitás,hu
不侦察，不变阵,SZILÁRD ELTÖKÉLTSÉG,hu
不偵察不換陣容,SZILÁRD ELTÖKÉLTSÉG,hu
不完全アセンション,Részleges Felemelkedés,hu
不完全飛昇,Részleges Felemelkedés,hu
不屈,A rettenthetetlen,hu
不屈鬥魂,A rettenthetetlen,hu
不惜代價,De milyen áron?,hu
不滅の協定,Örök paktum,hu
不破金鋼,Díszes acél,hu
不计代价,De milyen áron?,hu
不適合者,Bajkeverők,hu
专属定制,Exkluzív testreszabás,hu
专打后期,A végjáték szakértője,hu
专注火焰,Össztűz,hu
两倍价值,Dupla érték,hu
並肩作戰,Egységben az erő,hu
中堅自強,Találd meg önmagad,hu
临时战甲,Rögtönzött páncél,hu
主人公補正,Narratív védelem,hu
主角威能,Narratív védelem,hu
丽桑卓,Lissandra,hu
丽珊卓,Lissandra,hu
乌尔加特,Urgot,hu
乐芙兰,LeBlanc,hu
乱れる思考,Zsúfolt elme,hu
亚托克斯,Aatrox,hu
亚索的共享聚光灯,Yasuo Figyelemmegosztása,hu
亚索的剑艺,Yasuo kardforgatása,hu
亚索的恩赐,Yasuo áldása,hu
亚索的黄金格,Yasuo aranymezője,hu
交易之星,Csereszektor,hu
人多好辦事,Csapatkeresés,hu
人生切片,Csapatépítés,hu
仕送り,Ajándékcsomag,hu
仙灵斗士,Isteni párbajhős,hu
代价是什么,De milyen áron?,hu
代償,De milyen áron?,hu
仲裁者,Döntőbíró,hu
仲裁者徽章,Döntőbíró embléma,hu
仲間を作ろう,Jóbarát rendelésre,hu
仿生上行链,Kibernetikus fellövő,hu
仿生植入物,Kibernetikus implantátumok,hu
伊泽瑞尔,Ezreal,hu
伊澤瑞爾,Ezreal,hu
伊罗旖,Illaoi,hu
伊羅旖,Illaoi,hu
伊芙琳的增益,Evelynn áldása,hu
伊芙琳的恩赐,Evelynn áldása,hu
伊芙琳的本能,Evelynn ösztöne,hu
伊芙琳的祝福,Evelynn áldása,hu
休眠锻炉,Szunnyadó kohó,hu
伸手摘星,Törj a csillagok felé,hu
伸手摘群星,Törj a csillagok felé,hu
低调炫耀,Aurafarmolás,hu
佐伊,Zoe,hu
侵略者ゼド,Megszálló Zed,hu
便携锻炉,Hordozható kohó,hu
俄洛伊,Illaoi,hu
保卫者之誓,Az Oltalmazó esküje,hu
保衛者之誓,Az Oltalmazó esküje,hu
保鑣訓練,Testőrképzés,hu
保镖训练,Testőrképzés,hu
修复型回响,Jótékony visszhang,hu
俺だけレベルアップ,Szólójátékos,hu
值得等待,Megéri a várakozást,hu
假人化,Közös gyakorlás,hu
做多,Hosszú távú befektetés,hu
偵察なし、変更なし,SZILÁRD ELTÖKÉLTSÉG,hu
備用弓箭,Tartalékíjak,hu
储蓄账户,Pénzes persely,hu
價值爆棚,Dupla érték,hu
儲蓄帳戶,Pénzes persely,hu
充能转移,Töltésátvitel I.,hu
先知,Jós,hu
先見性,Előrelátás,hu
先鋒戰士,Élharcos,hu
先鋒戰士徽章,Élharcos embléma,hu
先锋战士,Élharcos,hu
先锋战士徽章,Élharcos embléma,hu
光明无赖,Sugárzó csirkefogó,hu
光盾之紋,Fényőrző címer,hu
光盾之纹,Fényőrző címer,hu
光盾徽章,Fényőrző címer,hu
入侵者 劫,Megszálló Zed,hu
全力以赴,Elköteleződés,hu
全新出厂,Gyári új,hu
全身全霊,Elköteleződés,hu
共感インプラント,Szimpatikus implantátum,hu
共感植入,Szimpatikus implantátum,hu
关,Gwen,hu
关爱包裹,Ajándékcsomag,hu
兹若特传送门,Zz'Rot-kapu,hu
内瑟斯,Nasus,hu
再起の呪印,A feltámadás áldása,hu
再造神兵,Gyári új,hu
冒险举动,Merész húzás,hu
冕卫,Koronaőr,hu
军工1号,Gyári új,hu
冲击火炮,Gyorstüzelő ágyú,hu
冲榜战士,Felfelé a ranglétrán I.,hu
冷酷なるジークの使者,Zeke komor hírnöke,hu
凋零的遗物,Sorvadt ereklye,hu
凋零聖物,Sorvadt ereklye,hu
凯尔的光明崇拜,Kayle ragyogó felmagasztosulása,hu
凯尔的升腾,Kayle felmagasztosulása,hu
凯尔的圣光升腾,Kayle ragyogó felmagasztosulása,hu
凯尔的增益,Kayle áldása,hu
凯尔的崇拜,Kayle felmagasztosulása,hu
凯尔的恩赐,Kayle áldása,hu
凯特琳,Caitlyn,hu
凯莎,Kai'Sa,hu
凱爾的祝福,Kayle áldása,hu
凱爾的聖光讚頌,Kayle ragyogó felmagasztosulása,hu
凱爾的讚頌,Kayle felmagasztosulása,hu
凱特琳,Caitlyn,hu
凱莎,Kai'Sa,hu
出身豪门,Ezüstkanál,hu
出陣,Hadiösvény,hu
刀劍湧流,Kardszállítmány,hu
刃馬合一,Hadiösvény,hu
刃马合一,Hadiösvény,hu
列队,Alakzatba,hu
初級鏡像人格,Csekélyebb Perszónatükör,hu
利落保镖,Testőrképzés,hu
别再错过,Lekésett csatlakozás,hu
刹雅,Xayah,hu
刺藤胸甲,Bokormellény,hu
刻苦钻研,Türelmes tanuló,hu
前借り,Előleg,hu
前排地基,A frontvonal alapjai,hu
前瞻思维,Előrelátás,hu
前線基礎,A frontvonal alapjai,hu
前線維持,Tartsd a frontot,hu
前线地基,A frontvonal alapjai,hu
前衛の礎,A frontvonal alapjai,hu
剎雅,Xayah,hu
剑之工匠,Kardkovács,hu
剣鍛冶,Kardkovács,hu
副作用,Mellékhatások,hu
劍匠,Kardkovács,hu
力に鍛えられしもの,Erőben kovácsolva,hu
力の聖杯,A hatalom kelyhe,hu
力炼之躯,Erőben kovácsolva,hu
力量圣杯,A hatalom kelyhe,hu
力量聖杯,A hatalom kelyhe,hu
力量鍛造,Erőben kovácsolva,hu
加速開始,Lendületes kezdés,hu
劣化版鏡像のペルソナ,Csekélyebb Perszónatükör,hu
努努和威朗普,Nunu és Willump,hu
劫,Zed,hu
劫掠者,Martalóc,hu
劫掠者徽章,Martalóc embléma,hu
勒哈斯特,Rhaast,hu
勒布朗,LeBlanc,hu
勝ち抜け,Biztos győzelem,hu
千珏,Kindred,hu
升华护符,A felemelkedés talizmánja,hu
升星之运,Jó sorozat,hu
升級！,Szintlépés!,hu
升级咯！,Szintlépés!,hu
升级！,Szintlépés!,hu
午餐錢,Ebédpénz,hu
午餐钱,Ebédpénz,hu
半导体,Félvezető,hu
半导体装置,Félvezető,hu
半導体,Félvezető,hu
半導體,Félvezető,hu
卑尔维斯,Bel'Veth,hu
单身板甲,Egyéni vért,hu
博弈开启,Lendületes kezdés,hu
占星師,Csillagnéző,hu
占星師徽章,Csillagnéző embléma,hu
卡尔玛,Karma,hu
卡帕果汁,Az erő itala,hu
卡玛,Karma,hu
卡瑪,Karma,hu
卡胡纳胡纳,A nagy pofon,hu
卡莎,Kai'Sa,hu
卢登的激荡,Luden vihara,hu
卢登骤雨,Luden vihara,hu
即席アーマー,Rögtönzött páncél,hu
厄加特,Urgot,hu
厄萨斯,Aatrox,hu
厄薩斯,Aatrox,hu
厄运小姐,Miss Fortune,hu
厄運使者,Végzethozó,hu
厨神阿福,U. R. F.,hu
友を鍛える,Kovácsolj barátot,hu
双城赢家,Arcane Vidor Viktor,hu
双子守护神,Ikerőrzők,hu
双子守护者,Ikerőrzők,hu
双排,Páros várólista,hu
反响,Másolás,hu
反曲之弓,Reflexíj,hu
反曲弓,Reflexíj,hu
发条加速器,Mechanikus gyorsító,hu
发条增速器,Mechanikus gyorsító,hu
受到星神赐福,Istenáldotta,hu
变形重组器,Újraalkotó,hu
叛逆者,Bajkeverők,hu
叛道者,Zsivány,hu
叛道者徽章,Zsivány embléma,hu
古拉加斯,Gragas,hu
古拉格斯,Gragas,hu
另辟新境,A járatlan út,hu
叩きつけ,Becsapódás,hu
可大可小,Min-max,hu
可疑風衣,Gyanús ballonkabát,hu
可疑风衣,Gyanús ballonkabát,hu
史提克弹簧刀,Statikk töltőpengéje,hu
史提克彈簧刀,Statikk töltőpengéje,hu
史特拉克手套,Sterak kihívása,hu
史詩重抽,Hatalmas sorsolás,hu
史诗重骰,Hatalmas sorsolás,hu
吉茵珂丝,Jinx,hu
吉茵珂絲,Jinx,hu
后排蓝图,Hátsó vonal tervrajza,hu
后期专家,A végjáték szakértője,hu
后期成长,Végjátékbeli erőnövelés,hu
后期收益,Végjátékbeli erőnövelés,hu
向上流動,Felfelé irányuló mobilitás,hu
吶兒,Gnar,hu
吸血の胆力,Vámpírerő I.,hu
吸血活力,Vámpírerő I.,hu
吸血活力I,Vámpírerő I.,hu
吸血生命力,Vámpírerő I.,hu
吾弓听命于您,Rendelkezz az íjammal,hu
吾弓效命於您,Rendelkezz az íjammal,hu
呐儿,Gnar,hu
呪いの刃,Elátkozott penge,hu
命懸けの戦い,Merész húzás,hu
命运祭司,Jós,hu
命运编织者,Sorsszövő,hu
命運編織者,Sorsszövő,hu
商业核心,Kereskedelmi központ,hu
單人磐核,Egyéni vért,hu
嗜血者,Vérszomjas,hu
嘟嘟好,Mindent egyre,hu
四费增援,Négységben az erő,hu
四重援軍,Négységben az erő,hu
回収箱,Újrahasznosító láda,hu
回收再利用,Újrahasznosító láda,hu
回春,Megújult erő,hu
团队建设,Csapatépítés,hu
圣光审判者,Megváltó,hu
圣光捣蛋鬼,Sugárzó csirkefogó,hu
圣盾使的誓约,Az Oltalmazó esküje,hu
地底寶藏,Eltemetett kincsek,hu
均等法衣,Egyenlepel,hu
坚守前线,Tartsd a frontot,hu
坚守防线,Tartsd a frontot,hu
坚定之心,Állhatatos szív,hu
坚毅之心,Állhatatos szív,hu
坦度成双,Duplán szívós,hu
坦度雙倍,Duplán szívós,hu
埋もれた宝物,Eltemetett kincsek,hu
埋藏的宝物,Eltemetett kincsek,hu
基克的先驱,Zeke hírnöke,hu
基克的阴森先驱,Zeke komor hírnöke,hu
堅守前線,Tartsd a frontot,hu
堅定之心,Állhatatos szív,hu
堡垒,Bástya,hu
堡垒卫士,Erőd,hu
堡垒卫士纹章,Erőd embléma,hu
堡壘衛士,Erőd,hu
堡壘衛士徽章,Erőd embléma,hu
報復,Megtorlás,hu
塔姆,Tahm Kench,hu
塔楼,A torony,hu
塔隆,Talon,hu
增幅之力,Fokozott erő,hu
增援部队,Négységben az erő,hu
壁垒,Erőd,hu
壁垒徽章,Erőd embléma,hu
备用弓,Tartalékíjak,hu
复仇,Megtorlás,hu
复制,Másolás,hu
复制者,Másoló,hu
复制者模式,Másoló mód,hu
复活恩赐,A feltámadás áldása,hu
复活的恩赐,A feltámadás áldása,hu
复苏之风,Megújult erő,hu
夕闇の加護,Az Alkony égisze,hu
夜之锋刃,Az éj kardja,hu
夜明けの加護,A Hajnal égisze,hu
夜色緣界,Az éj kardja,hu
夜色缘界,Az éj kardja,hu
大きな福袋,Nagy zsákbamacska,hu
大买特买,Bevásárló körút,hu
大剑溢流,Kardszállítmány,hu
大剑过载,Kardszállítmány,hu
大器晚成,Végjátékbeli erőnövelés,hu
大型惊喜包,Nagy zsákbamacska,hu
大天使之杖,Arkangyal pálcája,hu
大家來抱抱,Nagy ölelés I.,hu
大小很重要,A méret a lényeg,hu
大百宝袋,Nagy zsákbamacska,hu
大禮包,Nagy zsákbamacska,hu
大而有力,Hatalmas és erős,hu
大霹雳星系,A Nagy Bumm,hu
大霹靂星系,A Nagy Bumm,hu
天外橫財,Pénzmonszun,hu
天煞,Galaxisvadász,hu
天煞灭影：劫,Megszálló Zed,hu
太空律动,Űrzúzda,hu
太空律动徽章,Űrzúzda embléma,hu
